timestamp,temperature,humidity
2025-03-28 22:29:03,45.5,62.4
2025-03-28 22:31:03,46.3,65.4
2025-03-28 22:33:03,51.3,57.7
2025-03-28 22:35:03,45.8,65.8
2025-03-28 22:37:03,44.4,65.3
2025-03-28 22:39:03,49.6,60.5
2025-03-28 22:41:03,48.6,63.9
2025-03-28 22:42:03,50.5,60.2
2025-03-28 22:43:03,44.2,65.9
2025-03-28 22:44:03,43.0,68.2
2025-03-28 22:45:03,46.1,62.0
2025-03-28 22:46:03,51.8,58.5
2025-03-28 22:48:03,43.9,64.3
2025-03-28 22:49:03,44.5,66.7
2025-03-28 22:51:03,45.2,66.1
2025-03-28 22:52:03,46.0,61.1
2025-03-28 22:53:03,45.9,60.4
2025-03-28 22:55:03,50.6,58.7
2025-03-28 22:57:03,42.8,67.3
2025-03-28 22:58:03,51.1,60.9
2025-03-28 22:59:03,48.8,61.3
2025-03-28 23:01:03,50.5,62.4
2025-03-28 23:02:03,49.5,61.7
2025-03-28 23:03:03,43.7,67.0
2025-03-28 23:04:03,50.9,57.9
2025-03-28 23:05:03,43.1,63.8
2025-03-28 23:06:03,46.9,62.0
2025-03-28 23:08:03,51.6,60.8
2025-03-28 23:09:03,44.3,62.2
2025-03-28 23:10:03,48.9,62.6
2025-03-28 23:11:03,49.5,57.8
2025-03-28 23:12:03,51.1,61.2
2025-03-28 23:13:03,51.6,59.4
2025-03-28 23:15:03,49.1,62.6
2025-03-28 23:16:03,52.7,55.0
2025-03-28 23:18:03,46.7,62.6
2025-03-28 23:19:03,48.0,60.8
2025-03-28 23:21:03,48.4,61.6
2025-03-28 23:22:03,45.1,66.6
2025-03-28 23:23:03,50.7,58.9
2025-03-28 23:24:03,46.9,60.8
2025-03-28 23:26:03,49.3,60.0
2025-03-28 23:28:03,52.3,60.3
2025-03-28 23:29:03,52.1,58.0
2025-03-28 23:31:03,44.0,63.7
2025-03-28 23:32:03,50.7,61.6
2025-03-28 23:33:03,47.7,61.3
2025-03-28 23:34:03,44.6,62.4
2025-03-28 23:35:03,47.6,64.4
2025-03-28 23:36:03,44.7,62.8
2025-03-28 23:37:03,51.1,58.8
2025-03-28 23:39:03,49.3,62.9
2025-03-28 23:41:03,44.9,65.6
2025-03-28 23:42:03,48.8,59.7
2025-03-28 23:44:03,53.6,54.6
2025-03-28 23:46:03,52.6,57.5
2025-03-28 23:47:03,44.8,62.3
2025-03-28 23:49:03,52.4,60.2
2025-03-28 23:50:03,48.1,60.8
2025-03-28 23:51:03,52.9,57.3
2025-03-28 23:52:03,53.5,58.3
2025-03-28 23:54:03,49.8,60.7
2025-03-28 23:56:03,45.8,66.2
2025-03-28 23:57:03,48.4,60.8
2025-03-28 23:59:03,51.9,61.1
2025-03-29 00:00:03,46.1,61.2
2025-03-29 00:02:03,52.8,58.5
2025-03-29 00:03:03,54.6,57.9
2025-03-29 00:05:03,49.3,62.8
2025-03-29 00:06:03,51.3,60.7
2025-03-29 00:07:03,50.9,60.1
2025-03-29 00:08:03,55.2,57.4
2025-03-29 00:09:03,53.2,57.6
2025-03-29 00:10:03,51.1,57.6
2025-03-29 00:11:03,54.2,55.3
2025-03-29 00:13:03,55.1,56.0
2025-03-29 00:14:03,49.6,57.9
2025-03-29 00:15:03,53.0,59.8
2025-03-29 00:17:03,53.4,55.6
2025-03-29 00:19:03,50.2,60.0
2025-03-29 00:20:03,46.4,63.2
2025-03-29 00:22:03,47.1,61.7
2025-03-29 00:23:03,51.7,60.2
2025-03-29 00:24:03,48.2,63.9
2025-03-29 00:25:03,50.8,58.9
2025-03-29 00:26:03,46.5,61.3
2025-03-29 00:27:03,47.4,60.1
2025-03-29 00:29:03,52.9,58.2
2025-03-29 00:30:03,53.7,57.4
2025-03-29 00:31:03,47.3,64.2
2025-03-29 00:32:03,49.1,61.7
2025-03-29 00:34:03,50.4,56.9
2025-03-29 00:36:03,55.0,56.9
2025-03-29 00:38:03,51.0,57.6
2025-03-29 00:39:03,56.3,57.8
2025-03-29 00:41:03,50.2,57.6
2025-03-29 00:43:03,51.0,60.4
2025-03-29 00:44:03,56.9,57.4
2025-03-29 00:45:03,51.6,59.6
2025-03-29 00:46:03,47.8,62.7
2025-03-29 00:47:03,56.2,56.1
2025-03-29 00:49:03,49.8,58.2
2025-03-29 00:50:03,50.1,61.2
2025-03-29 00:51:03,47.4,62.9
2025-03-29 00:52:03,47.8,61.1
2025-03-29 00:53:03,55.0,58.3
2025-03-29 00:55:03,48.2,59.5
2025-03-29 00:57:03,49.4,62.8
2025-03-29 00:59:03,56.4,53.6
2025-03-29 01:01:03,52.0,59.7
2025-03-29 01:03:03,48.1,59.4
2025-03-29 01:05:03,56.8,55.5
2025-03-29 01:06:03,50.2,58.7
2025-03-29 01:08:03,55.0,58.9
2025-03-29 01:09:03,55.4,54.9
2025-03-29 01:11:03,55.5,54.1
2025-03-29 01:12:03,57.9,52.5
2025-03-29 01:14:03,51.4,59.1
2025-03-29 01:15:03,55.5,53.0
2025-03-29 01:16:03,58.0,55.4
2025-03-29 01:17:03,48.3,62.1
2025-03-29 01:18:03,54.6,54.9
2025-03-29 01:20:03,55.7,58.4
2025-03-29 01:21:03,52.7,55.3
2025-03-29 01:22:03,52.7,57.8
2025-03-29 01:23:03,58.3,52.8
2025-03-29 01:25:03,55.3,54.1
2025-03-29 01:27:03,57.0,52.7
2025-03-29 01:28:03,56.6,56.3
2025-03-29 01:29:03,53.1,59.2
2025-03-29 01:30:03,54.9,53.3
2025-03-29 01:32:03,55.7,54.2
2025-03-29 01:34:03,57.2,56.3
2025-03-29 01:36:03,57.0,52.1
2025-03-29 01:37:03,52.9,58.3
2025-03-29 01:38:03,50.0,60.7
2025-03-29 01:40:03,54.2,58.2
2025-03-29 01:42:03,51.6,61.4
2025-03-29 01:43:03,57.5,53.7
2025-03-29 01:45:03,57.1,53.9
2025-03-29 01:47:03,53.5,59.9
2025-03-29 01:48:03,54.8,58.9
2025-03-29 01:50:03,50.4,59.6
2025-03-29 01:52:03,57.6,55.2
2025-03-29 01:54:03,49.8,62.2
2025-03-29 01:56:03,54.0,59.4
2025-03-29 01:58:03,56.8,54.5
2025-03-29 01:59:03,52.6,57.4
2025-03-29 02:00:03,52.4,60.1
2025-03-29 02:01:03,60.0,49.6
2025-03-29 02:03:03,59.2,53.9
2025-03-29 02:04:03,50.7,61.6
2025-03-29 02:06:03,52.9,56.9
2025-03-29 02:07:03,56.8,53.4
2025-03-29 02:09:03,50.9,60.4
2025-03-29 02:10:03,51.9,60.4
2025-03-29 02:12:03,55.7,54.8
2025-03-29 02:14:03,51.3,57.6
2025-03-29 02:15:03,54.3,54.8
2025-03-29 02:16:03,57.3,57.1
2025-03-29 02:18:03,57.9,53.8
2025-03-29 02:19:03,56.4,52.7
2025-03-29 02:21:03,50.8,58.5
2025-03-29 02:22:03,58.2,51.6
2025-03-29 02:23:03,57.4,55.0
2025-03-29 02:24:03,51.4,61.0
2025-03-29 02:25:03,55.0,57.1
2025-03-29 02:27:03,52.2,59.5
2025-03-29 02:28:03,51.9,56.5
2025-03-29 02:30:03,54.1,57.6
2025-03-29 02:31:03,56.9,55.7
2025-03-29 02:33:03,59.7,52.5
2025-03-29 02:35:03,56.8,53.4
2025-03-29 02:36:03,58.6,50.2
2025-03-29 02:37:03,60.6,51.7
2025-03-29 02:39:03,55.4,54.9
2025-03-29 02:41:03,58.6,53.8
2025-03-29 02:42:03,57.2,51.5
2025-03-29 02:43:03,58.1,54.1
2025-03-29 02:44:03,53.5,54.9
2025-03-29 02:46:03,58.9,55.6
2025-03-29 02:48:03,55.7,58.3
2025-03-29 02:50:03,57.5,56.6
2025-03-29 02:52:03,60.4,49.9
2025-03-29 02:54:03,58.1,53.6
2025-03-29 02:56:03,53.6,55.0
2025-03-29 02:58:03,54.2,59.1
2025-03-29 02:59:03,53.6,57.4
2025-03-29 03:01:03,59.7,53.5
2025-03-29 03:02:03,53.4,60.1
2025-03-29 03:04:03,55.8,53.0
2025-03-29 03:06:03,56.1,57.9
2025-03-29 03:07:03,60.8,50.8
2025-03-29 03:08:03,56.6,56.6
2025-03-29 03:10:03,60.2,53.7
2025-03-29 03:12:03,58.2,53.4
2025-03-29 03:13:03,57.9,53.5
2025-03-29 03:14:03,59.2,51.3
2025-03-29 03:15:03,59.2,54.3
2025-03-29 03:17:03,56.1,56.6
2025-03-29 03:18:03,56.4,53.6
2025-03-29 03:19:03,55.8,52.6
2025-03-29 03:20:03,54.6,58.4
2025-03-29 03:21:03,59.1,52.5
2025-03-29 03:22:03,56.9,54.1
2025-03-29 03:23:03,55.4,55.3
2025-03-29 03:24:03,61.6,53.5
2025-03-29 03:26:03,58.8,53.3
2025-03-29 03:27:03,57.4,51.3
2025-03-29 03:29:03,54.1,58.4
2025-03-29 03:30:03,57.2,55.9
2025-03-29 03:31:03,61.1,49.8
2025-03-29 03:32:03,63.0,48.5
2025-03-29 03:33:03,60.1,54.7
2025-03-29 03:35:03,60.6,49.5
2025-03-29 03:36:03,60.3,50.6
2025-03-29 03:38:03,59.5,50.7
2025-03-29 03:39:03,62.0,52.7
2025-03-29 03:41:03,55.5,58.4
2025-03-29 03:42:03,59.4,55.3
2025-03-29 03:44:03,61.2,49.9
2025-03-29 03:46:03,60.9,53.7
2025-03-29 03:47:03,58.2,55.2
2025-03-29 03:49:03,58.7,51.8
2025-03-29 03:51:03,61.4,50.7
2025-03-29 03:52:03,56.8,53.8
2025-03-29 03:53:03,54.9,55.8
2025-03-29 03:55:03,56.8,56.0
2025-03-29 03:57:03,63.4,51.5
2025-03-29 03:58:03,55.2,55.3
2025-03-29 04:00:03,57.0,53.1
2025-03-29 04:02:03,54.0,59.0
2025-03-29 04:04:03,61.8,50.3
2025-03-29 04:06:03,63.2,47.2
2025-03-29 04:08:03,55.6,57.0
2025-03-29 04:10:03,54.9,56.7
2025-03-29 04:12:03,58.2,54.1
2025-03-29 04:13:03,53.9,55.4
2025-03-29 04:15:03,55.6,53.4
2025-03-29 04:16:03,57.4,56.7
2025-03-29 04:17:03,55.8,57.2
2025-03-29 04:19:03,55.1,56.2
2025-03-29 04:21:03,58.2,55.1
2025-03-29 04:23:03,56.3,52.6
2025-03-29 04:25:03,61.1,48.3
2025-03-29 04:26:03,58.6,51.5
2025-03-29 04:28:03,60.3,53.8
2025-03-29 04:29:03,56.3,52.1
2025-03-29 04:30:03,63.0,49.5
2025-03-29 04:32:03,59.2,50.0
2025-03-29 04:33:03,63.1,51.3
2025-03-29 04:35:03,54.6,56.8
2025-03-29 04:37:03,59.1,53.0
2025-03-29 04:38:03,61.3,52.2
2025-03-29 04:40:03,62.0,47.7
2025-03-29 04:42:03,59.8,50.5
2025-03-29 04:44:03,61.4,49.3
2025-03-29 04:46:03,61.7,52.3
2025-03-29 04:48:03,59.9,51.9
2025-03-29 04:50:03,61.5,48.9
2025-03-29 04:52:03,59.5,51.8
2025-03-29 04:54:03,58.3,53.4
2025-03-29 04:56:03,58.6,53.6
2025-03-29 04:57:03,63.8,47.7
2025-03-29 04:59:03,61.4,48.2
2025-03-29 05:01:03,63.9,47.1
2025-03-29 05:03:03,58.9,53.2
2025-03-29 05:04:03,58.7,54.4
2025-03-29 05:06:03,63.1,52.3
2025-03-29 05:07:03,64.3,50.6
2025-03-29 05:08:03,56.8,52.0
2025-03-29 05:09:03,58.7,51.1
2025-03-29 05:10:03,56.3,55.6
2025-03-29 05:11:03,56.7,56.2
2025-03-29 05:12:03,64.3,46.6
2025-03-29 05:14:03,60.3,51.4
2025-03-29 05:16:03,56.6,52.9
2025-03-29 05:17:03,62.8,48.7
2025-03-29 05:18:03,55.1,55.5
2025-03-29 05:19:03,64.6,46.8
2025-03-29 05:20:03,63.4,47.2
2025-03-29 05:22:03,61.4,49.1
2025-03-29 05:23:03,59.1,53.3
2025-03-29 05:24:03,56.4,55.5
2025-03-29 05:25:03,62.5,48.2
2025-03-29 05:27:03,64.4,46.7
2025-03-29 05:28:03,60.7,54.2
2025-03-29 05:30:03,57.3,54.8
2025-03-29 05:31:03,64.6,46.2
2025-03-29 05:33:03,55.8,54.4
2025-03-29 05:35:03,58.3,52.8
2025-03-29 05:37:03,55.7,53.8
2025-03-29 05:39:03,61.0,48.8
2025-03-29 05:41:03,57.8,56.2
2025-03-29 05:43:03,64.1,48.6
2025-03-29 05:45:03,64.7,45.4
2025-03-29 05:46:03,64.2,46.7
2025-03-29 05:48:03,56.8,55.7
2025-03-29 05:50:03,63.4,51.6
2025-03-29 05:51:03,61.0,51.1
2025-03-29 05:53:03,58.0,53.5
2025-03-29 05:54:03,59.1,53.3
2025-03-29 05:55:03,60.4,50.0
2025-03-29 05:57:03,60.3,48.8
2025-03-29 05:58:03,62.0,50.1
2025-03-29 05:59:03,64.5,46.3
2025-03-29 06:01:03,58.6,51.8
2025-03-29 06:02:03,55.9,55.6
2025-03-29 06:04:03,61.5,53.8
2025-03-29 06:05:03,58.0,55.0
2025-03-29 06:07:03,58.7,50.1
2025-03-29 06:09:03,63.0,51.0
2025-03-29 06:10:03,62.1,49.9
2025-03-29 06:11:03,57.3,51.9
2025-03-29 06:13:03,63.2,48.4
2025-03-29 06:15:03,57.2,57.2
2025-03-29 06:16:03,63.1,48.6
2025-03-29 06:18:03,60.6,52.3
2025-03-29 06:19:03,63.0,51.2
2025-03-29 06:20:03,64.2,48.5
2025-03-29 06:22:03,58.2,53.6
2025-03-29 06:24:03,58.5,55.4
2025-03-29 06:25:03,58.0,50.7
2025-03-29 06:27:03,58.0,54.3
2025-03-29 06:28:03,61.8,48.1
2025-03-29 06:29:03,63.2,51.2
2025-03-29 06:30:03,56.8,56.8
2025-03-29 06:32:03,61.5,47.9
2025-03-29 06:34:03,60.6,50.8
2025-03-29 06:36:03,63.0,47.8
2025-03-29 06:38:03,61.5,48.5
2025-03-29 06:40:03,60.6,51.7
2025-03-29 06:41:03,57.3,55.5
2025-03-29 06:42:03,55.6,58.0
2025-03-29 06:44:03,58.8,50.7
2025-03-29 06:45:03,56.2,54.7
2025-03-29 06:47:03,54.9,56.2
2025-03-29 06:49:03,58.4,53.2
2025-03-29 06:51:03,56.4,53.8
2025-03-29 06:52:03,57.4,56.2
2025-03-29 06:53:03,59.4,51.9
2025-03-29 06:54:03,56.4,52.1
2025-03-29 06:55:03,56.6,53.2
2025-03-29 06:56:03,58.4,54.4
2025-03-29 06:57:03,58.4,51.5
2025-03-29 06:58:03,64.2,46.8
2025-03-29 07:00:03,63.8,48.5
2025-03-29 07:01:03,60.6,50.0
2025-03-29 07:03:03,56.4,54.8
2025-03-29 07:04:03,64.4,48.6
2025-03-29 07:06:03,55.7,54.4
2025-03-29 07:07:03,58.6,53.4
2025-03-29 07:08:03,61.3,52.6
2025-03-29 07:09:03,62.4,50.8
2025-03-29 07:11:03,63.5,47.4
2025-03-29 07:13:03,57.9,56.0
2025-03-29 07:15:03,62.5,51.3
2025-03-29 07:16:03,62.4,51.7
2025-03-29 07:18:03,60.1,53.3
2025-03-29 07:19:03,56.4,55.3
2025-03-29 07:21:03,63.6,49.3
2025-03-29 07:22:03,57.3,53.3
2025-03-29 07:24:03,59.5,53.2
2025-03-29 07:26:03,58.6,56.0
2025-03-29 07:27:03,58.6,54.7
2025-03-29 07:29:03,56.9,55.4
2025-03-29 07:30:03,58.8,51.9
2025-03-29 07:31:03,61.8,52.2
2025-03-29 07:32:03,63.5,50.7
2025-03-29 07:34:03,64.0,46.7
2025-03-29 07:35:03,58.1,51.5
2025-03-29 07:36:03,54.3,57.9
2025-03-29 07:38:03,55.6,57.7
2025-03-29 07:40:03,60.6,54.0
2025-03-29 07:42:03,62.6,48.2
2025-03-29 07:44:03,60.6,50.8
2025-03-29 07:45:03,62.5,49.8
2025-03-29 07:46:03,62.1,48.2
2025-03-29 07:47:03,55.4,55.7
2025-03-29 07:49:03,58.3,52.2
2025-03-29 07:50:03,62.9,47.6
2025-03-29 07:52:03,61.5,53.7
2025-03-29 07:53:03,63.6,48.7
2025-03-29 07:55:03,56.5,53.5
2025-03-29 07:56:03,60.6,49.6
2025-03-29 07:58:03,62.4,50.9
2025-03-29 08:00:03,54.7,56.8
2025-03-29 08:02:03,60.0,51.9
2025-03-29 08:04:03,59.1,50.0
2025-03-29 08:05:03,62.0,48.6
2025-03-29 08:06:03,62.2,47.8
2025-03-29 08:08:03,60.5,52.3
2025-03-29 08:10:03,56.1,54.4
2025-03-29 08:11:03,55.4,57.2
2025-03-29 08:13:03,60.7,50.8
2025-03-29 08:15:03,62.4,48.5
2025-03-29 08:16:03,61.8,50.9
2025-03-29 08:18:03,54.3,56.9
2025-03-29 08:20:03,59.5,53.1
2025-03-29 08:21:03,56.6,56.8
2025-03-29 08:22:03,56.2,54.6
2025-03-29 08:24:03,53.5,54.3
2025-03-29 08:25:03,54.1,56.0
2025-03-29 08:26:03,54.4,58.9
2025-03-29 08:27:03,56.5,52.7
2025-03-29 08:28:03,58.9,50.9
2025-03-29 08:30:03,56.5,56.5
2025-03-29 08:31:03,53.2,58.2
2025-03-29 08:33:03,53.0,57.0
2025-03-29 08:35:03,62.7,48.3
2025-03-29 08:36:03,57.9,53.0
2025-03-29 08:38:03,55.2,56.9
2025-03-29 08:39:03,56.3,54.7
2025-03-29 08:41:03,54.8,58.4
2025-03-29 08:42:03,59.6,51.5
2025-03-29 08:44:03,60.7,48.8
2025-03-29 08:45:03,62.1,49.1
2025-03-29 08:46:03,59.4,49.9
2025-03-29 08:47:03,58.3,53.4
2025-03-29 08:49:03,58.6,52.1
2025-03-29 08:51:03,53.2,57.2
2025-03-29 08:53:03,61.9,48.5
2025-03-29 08:54:03,56.6,57.1
2025-03-29 08:56:03,54.7,58.5
2025-03-29 08:58:03,57.6,56.2
2025-03-29 09:00:03,59.2,51.3
2025-03-29 09:01:03,59.0,50.1
2025-03-29 09:02:03,57.2,56.1
2025-03-29 09:03:03,58.9,52.5
2025-03-29 09:04:03,58.1,55.2
2025-03-29 09:06:03,57.1,54.5
2025-03-29 09:07:03,54.4,58.7
2025-03-29 09:09:03,55.6,52.7
2025-03-29 09:11:03,56.2,54.4
2025-03-29 09:12:03,56.4,56.1
2025-03-29 09:13:03,55.1,54.6
2025-03-29 09:14:03,54.2,54.4
2025-03-29 09:15:03,52.3,55.9
2025-03-29 09:17:03,58.0,52.0
2025-03-29 09:18:03,54.6,57.1
2025-03-29 09:19:03,58.7,55.6
2025-03-29 09:21:03,51.9,55.6
2025-03-29 09:23:03,55.7,58.0
2025-03-29 09:25:03,55.6,53.4
2025-03-29 09:27:03,60.0,53.2
2025-03-29 09:28:03,56.0,56.5
2025-03-29 09:29:03,57.1,55.8
2025-03-29 09:31:03,54.5,56.4
2025-03-29 09:32:03,60.2,49.1
2025-03-29 09:34:03,52.1,59.1
2025-03-29 09:35:03,59.1,51.0
2025-03-29 09:37:03,51.4,56.1
2025-03-29 09:39:03,59.1,53.8
2025-03-29 09:40:03,51.9,57.1
2025-03-29 09:41:03,55.1,54.9
2025-03-29 09:42:03,57.5,54.6
2025-03-29 09:44:03,52.6,60.6
2025-03-29 09:45:03,57.0,52.9
2025-03-29 09:46:03,60.1,54.3
2025-03-29 09:47:03,51.1,57.9
2025-03-29 09:48:03,50.5,60.5
2025-03-29 09:50:03,59.6,49.5
2025-03-29 09:52:03,52.7,57.4
2025-03-29 09:53:03,56.1,53.5
2025-03-29 09:55:03,50.3,61.4
2025-03-29 09:57:03,56.4,55.9
2025-03-29 09:58:03,52.0,59.0
2025-03-29 10:00:03,52.2,57.6
2025-03-29 10:01:03,57.4,55.9
2025-03-29 10:03:03,53.0,60.5
2025-03-29 10:05:03,56.1,57.1
2025-03-29 10:07:03,49.9,62.1
